# Source: UKWA OpenData 10.5259/ukwa.ds.1/classification/1
# http://data.webarchive.org.uk/opendata/ukwa.ds.1/classification/
URL,TITLE
http://www.tiatafahodzi.com/,Tiata Fahodzi
http://uktw.co.uk/,UK Theatre Web
http://uxbridge.quaker.eu.org/,Uxbridge Quakers
http://www.aylesburyvale.org.uk/,Vale of Aylesbury Methodist Circuit
https://womenandthechurch.org/,WATCH - Women and the Church
http://www.growingcommunities.org/,Growing Communities
http://gwladonline.org/?lang=cy,Gwlad
http://www.hccw.org.uk/,Highland Cattle Club of Wales
https://ashrarebooks.wordpress.com/,President on Safari
http://www.pcc.org.uk/,Press Complaints Commission
http://www.primrosehillbooks.com/,Primrose Hill Books
https://www.mcb.org.uk/,Muslim Council of Britain
http://www.mywf.org.uk/,Muslim Youthwork Foundation
http://www.southasianconcern.org/,South Asian Concern
http://southlondonquakers.org.uk/,South London Quakers
http://www.stdavidsquakers.org.uk/,St Davids Quakers
https://www.yorkquakers.org.uk/,York Quakers
http://yfgm.quaker.org.uk/,Young Friends General Meeting
https://www.yfhs.org.uk/,Young Friends Holiday School
http://www.liberaljudaism.org/,Liberal Judaism
http://www.cathedralchoir.org.uk/,Lichfield Cathedral Choir
http://www.rocknrollpole.com/,Rock 'n' Roll Pole
https://www.spillfestival.com/,SPILL Festival
http://www.stagetext.org/,STAGETEXT
http://www.wgazette.com/,Walford Gazette
https://www.wftv.org.uk/,Women in Film and Television
https://www.lcm.org.uk/,London City Mission
http://www.lcgc.org.uk/,London Community Gospel Choir (lcgc)
https://www.menno.org.uk/,London Mennonite Centre
http://www.churchandmedia.net/,Church and Media Network
https://www.crystalvision.tv/,Crystal Vision
http://www.dadsarmy.co.uk/,Dad's Army Appreciation Society
http://www.lalon.org/,Man of the Heart Project
http://www.mastermummers.org/,Master Mummers
http://www.mereamdram.co.uk/,Mere Amateur Dramatic Society
https://www.trees.org.uk/,Arboricultural Association
https://www.forestschools.com/,Archimedes Training: Forest Schools
http://www.atlanticsalmontrust.org/,Atlantic Salmon Trust
http://www.londonquakers.org.uk/,London Quakers
http://www.ltslondon.org/,London Theological Seminary
https://www.sylva.org.uk/,Sylva Foundation
https://www.angleseyshow.org.uk/,The Anglesey Agricultural Showground
http://www.savekidstv.org.uk/,Save Kids' TV
http://www.sgrin.co.uk/,Sgrîn Cymru Wales
http://www.cultinformation.org.uk/,Cult Information Centre (CIC)
http://www.daughtersofwisdom.org.uk/,Daughters of Wisdom
http://www.davidcadman.net/,David Cadman
http://www.phizzical.com/,Phizzical Productions
http://wordpress.ppttrust.org/,Projected Picture Trust
http://www.quakertheatrecompany.co.uk/,Quaker Theatre Company
http://www.inspiremagazine.org.uk/,Inspire Magazine
http://www.icin.org.uk/,Iraqi Christians In Need (ICIN)
https://www.barclays.co.uk/,Barclays
https://www.begbies-traynorgroup.com/,Begbies Traynor Group PLC
https://ingridhedged.wordpress.com/,Beyond the Hedge
http://www.banking-history.co.uk/,British Banking History Society
http://www.britishland.com/,British Land
http://www.brookgate.eu/,Brookgate Ltd
http://listen.to/velvetfist/,Velvet Fist
http://www.voices.org.uk/,Voices Foundation
http://www.arabbritishcentre.org.uk/,Arab British Centre
http://www.aradgoch.org/,Arad Goch
http://www.archwaytheatre.co.uk/,Archway Theatre Company
http://www.streetsociety.org/,Street Society
http://strictbaptisthistory.org.uk/,Strict Baptist Historical Society
https://stumblingstepping.blogspot.com/,Stumbling Blocks to Stepping Stones
http://norfolk-quakers.org.uk/,Norfolk and Waveney Quakers
http://www.quakertheatrecompany.co.uk/,Quaker Theatre Company
http://www.quakertrading.co.uk/,Quaker Trading Ltd
https://www.jacksonslane.org.uk/,Jacksons Lane
http://www.themagiccircle.co.uk/,Magic Circle
https://www.ifs.org.uk/,Institute for Fiscal Studies
http://www.isitfair.co.uk/,IsItFair
https://www.capitalcreditunion.com/,Capital Credit Union
https://www.capitaleconomics.com/,Capital Economics
http://www.fisheries.co.uk/,Fisheries.co.uk
http://www.fordhallfarm.com/,Fordhall Farm
https://www.forestry.gov.uk/,Forestry Commission
https://williamheath.net/,William Heath's Blog
http://www.williampenn.w-sussex.sch.uk/,William Penn School
https://winchester-cathedral.org.uk/,Winchester Cathedral
http://www.glasgowcu.com/,Glasgow Credit Union
https://www2.goldmansachs.com/,Goldman Sachs
http://www.noelcoward.net/,Noël Coward Society
http://www.openclasp.org.uk/,Open Clasp Theatre Company
https://www.pacitticompany.com/,Pacitti Company
http://www.pesticides.gov.uk/,Pesticides Safety Directorate
http://www.scientific-alliance.org/,Scientific Alliance
https://doodnews.blogspot.com/,Dood News
https://kenfrostendowment.blogspot.com/,Endownment Diary
http://stephenrea.tripod.com/main.html,Stephen Rea
http://www.theatr.com/,THGC: Theatr Genedlaethol Cymru
https://www.management-issues.com/,Management-Issues
https://www.mwam.com/,Marshall Wace
https://www.marxismfestival.org.uk/,Marxism Festival
http://dramaresource.com/,Drama Resource
http://www.dramatherapy.org.uk/,Dramatherapy - Scenario
http://www.eddieladd.com/,Eddie Ladd
http://www.liambyrne.co.uk/,Liam Byrne MP
http://www.lioncoins.com/,Lion Coins
https://www.llandudnocu.co.uk/,Llandudno & District Credit Union
http://www.leightonpark.com/,Leighton Park
http://www.hitchin.plus.com/Quakers/,Lewes Quaker Meeting
http://www.gmfreeze.org/,GM Freeze
https://gabrielhemery.com/,Gabriel Hemery
http://www.cambridgeaccounts.co.uk/,PMC Accounting Services
http://www.thepensionservice.gov.uk/,Pension Service
http://www.pensions-institute.org/,Pensions Institute
http://www.forwardfinancials.co.uk/,Forward Financials Ltd
http://www.g-20meltdown.org/,G20 Meltdown in the City
http://www.2020tax.org/,2020 Tax Commission
http://www.3i.com/,3i
http://www.amec.com/,AMEC
http://www.wooldalefriends.org.uk/,Wooldale Meeting
https://www.worthingquakers.org.uk/,Worthing Quakers
https://www.wulfrunasufiassociation.com/,Wulfruna Sufi Association
http://www.londoncemeteries.co.uk/,London Cemeteries
https://www.mw-w.com/,McTear Williams & Wood
http://www.moneyadvicetrust.org/,Money Advice Trust (MAT)
http://www.moneymatterscambridge.co.uk/,Money Matters Wealth Management
https://www.agricole.co.uk/,Agricole
http://www.anglingworldwide.com/,Angling World Wide
http://www.thearablegroup.com/,Arable Group
http://www.boundarycapital.com/,Boundary Capital
https://bristolpound.org/,Bristol Pound
https://www.bba.org.uk/index.php,British Bankers' Association
http://www.kubie-gold.co.uk/,Kubie Gold Associates
http://wwww.laplaya.co.uk/,La Playa
https://www.lbi.is/,Landsbanki Islands hf.
https://www.bbc.co.uk/news/uk-14045952,BBC News: Phone Hacking Scandal
http://www.barquepress.com/,Barque Press
https://www.pronovotech.com/,Pronovotech Ltd
http://www.prudential.co.uk/,Prudential
http://www.putpeoplefirst.org.uk/,Put People First
http://www.yqspace.org.uk/,Yqspace
https://www.beibl.net/,beibl.net
https://davesdistrictblog.blogspot.com/,davesdistrictblog
http://www.wokingquakers.org/,Woking Quakers
http://www.watw.org.uk/,Women at the Well
https://www.woodbrooke.org.uk/,Woodbrooke Quaker Study Centre
http://www.rabspecialsituations.com/,RAB Special Situations Company Ltd
https://www.rsagroup.com/,RSA - Royal & SunAlliance
https://www.tara-arts.com/,Tara Arts
http://www.themagdalenaproject.org/,The Magdalena Project
http://www.theatre-wales.co.uk/,Theatre in Wales
http://www.1stclasscu.co.uk/,1st Class Credit Union
http://www.serendipity-uk.com/,Serendipity
http://www.shakespearesglobe.com/,Shakespeares Globe
http://www.retoday.org.uk/,RE Today
http://www.reform-magazine.co.uk/,REFORM Magazine
http://www.reachouttrust.org/,Reachout Trust
http://www.stop-repossessions.co.uk/,Stop-Repossessions.co.uk
http://www.ttpventures.com/,TTP Venture Managers Ltd
http://stokenewingtonquakers.org.uk/,Stoke Newington Quakers
http://www.philip-morris.supanet.com/,Stratford-upon-Avon Quaker Meeting
https://www.ftse.com/,FTSE Group
https://www.family-action.org.uk/,Family Action
https://financecentraluk.blogspot.com/,Finance Central
http://www.cornwallac.org/,Cornwall Agri-food Council
http://www.delta-t.co.uk/,Delta-T Devices Ltd
https://www.face-cymru.org.uk/,FACE Wales
http://www.ianpearson.org.uk/,Ian Person MP
http://www.indefence.is/,Icelanders are not Terrorists
http://www.insolvencypractices.org.uk/,Insolvency Practices Council (IPC)
http://www.polarcapital.co.uk/,Polar Capital Partners
http://www.positivemoney.org.uk/,Positive Money
https://www.prismcorporatebroking.com/,Prism Corporate Broking
https://finance-almanac.blogspot.com/,UK Stock Market Almanac
https://www.voyageralliance.com/,Voyager Alliance Credit Union
https://www.quaker.org.uk/,Quakers in Britain
http://www.hammersmithmeeting.com/,Quakers in Hammersmith
http://www.westendtheatre.com/,WestEndTheatre.com
http://whittakerlive.blogspot.com/,Whittaker Live
http://www.victorian-cinema.net/,Who's Who of Victorian Cinema
http://torrisyched.com/,Torri Syched
http://www.trurocathedral.org.uk/,Truro Cathedral
http://www.turning-the-tide.org/,Turning the tide
http://www.copts.co.uk/,UK Copts
http://www.stgregorysfoundation.org.uk/,St Gregory's Foundation
http://www.stjamespriory.co.uk/,St James Priory
http://www.stpancraschurch.org/,St Pancras Parish Church
https://www.tjm.org.uk/,Trade Justice Movement (TJM)
http://www.uksa.org.uk/,UK Shareholders Association (UKSA)
http://www.uksif.org/,UK Social Investment Forum (UKSIF)
https://PurpleLineConsulting.co.uk/,PurpleLine Consulting
http://www.rba.co.uk/,RBA Information Services
https://racheleelnaugh.blogspot.com/,Rachel Elnaugh Entrepreneur
http://www.allmediascotland.com/,All.mediascotland.com
https://annesebba.com/,Anne Sebba
https://www.bafta.org/games/,BAFTA Games
http://www.theretreatyork.org.uk/,Retreat
http://www.richmondquakers.com/,Richmond Quakers
https://romfordquakers.pbworks.com/,Romford Quakers
http://www.catalystarts.org.uk/,Catalyst Arts
http://www.christophergreen.net/,Christopher Green
https://www.airportlynx.co.uk/,Airport Lynx
https://www.akendi.co.uk/,Akendi
http://www.manchesterquakers.org.uk/,Manchester Quakers
http://www.manchesterquakers.org.uk/,Manchester and Warrington Quakers
https://www.radionorthwickpark.org/,Radio Northwick Park
http://www.rockfort.info/,Rockfort
http://www.jewish-heritage-uk.org/,Jewish Heritage UK
https://jonnybaker.blogs.com/,Jonny Baker Blog
http://www.tax-hell.co.uk/,Tax Hell
https://taxjustice.blogspot.co.uk/,Tax Justice Blog
http://www.taxaid.org.uk/,TaxAid
http://www.smallfilms.co.uk/,Smallfilms Treasury
https://soundwomen.co.uk/,Sound Women
http://www.televisionheaven.co.uk/,Television Heaven
http://www.2gc.co.uk/,2GC Active Management
http://www.akenham.com/,Akenham
http://www.birdsontheblog.co.uk/,Birds on the Blog
https://www.ey.com/,Ernst & Young
http://www.exactbusiness.co.uk/,Exact Business Taxation Services Ltd
http://www.fpp-leeds.co.uk/,FPP employee benefits
http://www.kaupthing.com/,Kaupthing Bank
http://www.kenfrost.com/,KenFrost.com
http://www.kinglybrookesllp.co.uk/,Kingly Brookes LLP
http://www.saltaireurc.org.uk/,Saltaire United Reformed Church
http://www1.salvationarmy.org.uk/,Salvation Army
http://www.gradient-capital.com/,Gradient Capital Partners
https://www.hmrc.gov.uk/,HM Revenue & Customs
https://en.wikipedia.org/wiki/Hedge_fund,Wikipedia: Hedge Fund
https://en.wikipedia.org/wiki/Mandelson,Wikipedia: Peter Mandelson
http://www.wbg.org.uk/,Women's Budget Group
http://swarthmore.quaker.org/,Swarthmore Monthly Meeting
http://www.tabspenarth.org.uk/,Tabernacle Baptist Church Penarth
http://www.cure-by-nature.co.uk/,Acupuncture at Cure by Nature
http://www.adaxisltd.co.uk/,Adaxis Ltd
http://www.admiralhomespace.com/,Admiral Homespace
https://leaderswedeserve.wordpress.com/,Leaders We Deserve
http://www.mgtsupport.eu/,MGT Support Ltd
http://www.pitching4management.com/,Pitching for Management
http://www.akenham.com/,Akenham
https://www.cambridgetraining.org/,Alasdair Cant & Associates Ltd
https://lauraxpeace.livejournal.com/,Silent Blog
https://www.amadeuscapital.com/,Amadeus Capital Partners Ltd
http://www.amantys.com/,Amantys Ltd
https://www.aminocom.com/,Amino Communications
https://www.barbican.org.uk/,Barbican
http://www.bordercrossings.org.uk/,Border Crossings
http://www.a-zmaps.co.uk/,A-Z Maps
http://www.abdi.eu.com/,ABDI Ltd
https://www.jubileedebtcampaign.org.uk/,Jubilee Debt Campaign
http://www.jupiteronline.co.uk/,Jupiter
http://www.justcreditunion.org/,Just Credit Union
http://corpalc.com/,Corporate Alchemy
http://www.spaceforideas.uk.com/,East of England - space for ideas
http://www.almushahidassiyasi.com/,Al-Mushahid Assiyasi Magazine
https://alastair-campbell.blogspot.com/,Alastair Campbell Blog
http://www.aljazeera.com/,Aljazeera
https://sudanwatch.blogspot.co.uk/,Sudan Watch
http://www.tetburymusicfestival.org.uk/,Tetbury Music Festival
https://www.cml.org.uk/,Council of Mortgage Lenders
http://www.creditaction.org.uk/,Credit Action
http://www.creditcrunch-uk.org.uk/,Credit Crunch Blog
http://www.hallforcornwall.co.uk/,Hall for Cornwall
https://www.horncastletheatre.co.uk/,Horncastle Theatre Company (HTC)
https://www.irokotheatre.org.uk/,IROKO Theatre Company
http://www.archangelaccounting.com/,Archangel Accounting Ltd
https://www.arcusglobal.com/,Arcus Global Ltd
https://www.barterbooks.co.uk/,Barter Books
http://www.biomassenergycentre.org.uk/,Biomass Energy Centre
http://www.bcms.gov.uk/,British Cattle Movement Service
http://www.campaignforrealmilk.co.uk/,Campaign for Real Milk
https://www.alliancetrust.co.uk/,Alliance Trust
http://www.allkids.co.uk/,Allkids
http://www.altacor-pharma.com/,Altacor
https://www.artvps.com/,ArtVPS Ltd
https://www.artek-design-house.co.uk/,Artek Design House Ltd
http://www.360is.com/,360is
http://www.3di-info.com/,3di Information Solutions Ltd
https://www.42technology.com/,42 Technology
http://www.amec.com/,AMEC
http://www.amstechnologies.com/,AMS Technologies
http://www.amiho.co.uk/,AMiHo Ltd
http://www.bdl.org.uk/,Business Debtline
http://www.thebusinessdesk.com/,Business Desk
http://www.camrow.co.uk/,Camrow Ltd
http://www.oldmutual.com/,Old Mutual
http://www.taxpayersalliance.org/,Other TaxPayers' Alliance
https://www.agricole.co.uk/,Agricole
http://www.hedgeinfo.com/,Allenbridge Hedgeinfo (AHI)
https://www.alliancetrust.co.uk/,Alliance Trust
http://www.btplc.com/,BT Group
https://www.bt.com/,BT.com
http://www.g4s.com/,G4S - Group for Securities
https://www.glgpartners.com/,GLG Partners
http://www.georgewimpey.co.uk/,George Wimpey
http://www.aviva.com/,Aviva
http://www.axiom-e.co.uk/,Axiom-e
http://www.bankofengland.co.uk/,Bank of England
http://www.bedernhall.co.uk/,Bedern Hall
https://booksellercrow.typepad.com/,Bedside Crow
https://www.begbies-traynorgroup.com/,Begbies Traynor Group PLC
http://www.simongray.org.uk/,Simon Gray
http://www.altg20.org.uk/,Alternative London Summit 2009
http://www.amadeuscapital.com/,Amadeus Capital Partners Ltd
http://www.archangelaccounting.com/,Archangel Accounting Ltd
http://www.raisingkids.co.uk/,Raising Kids Ltd
http://www.rbs.com/,Royal Bank of Scotland (RBS)
http://www.secularsites.freeuk.com/,secularsites
http://www.theologyoflaw.org/,theologyoflaw.org
http://www.foursighttheatre.co.uk/,Foursight Theatre
https://www.garrickclub.co.uk/,Garrick Club
http://www.inthewilderness.com/apollo/,Glasgow Apollo
http://www.hinduacademy.org/,Hindu Academy
https://www.hindupriest.net/,HinduPriest.net
https://www.barclays.co.uk/,Barclays
http://www.bardwyck.com/,Bardwyck
https://www.barratthomes.co.uk/,Barratt Homes
https://loanbuster.blogspot.com/,Loans and Finance
https://www.london.edu/,London Business School
http://www.lcap.org.uk/,London Coalition Against Poverty
http://www.crofting.org/,Scottish Crofting Federation
http://www.llanfyllinshow.co.uk/,Sioe Llanfyllin Show
http://www.acclarogen.com/,Acclarogen Ltd
https://www.accuratetechnologies.com/,Accurate Technologies (ATI)
https://www.acteoncommunication.com/,Acteon Consultancy LLP
http://www.thepapalvisit.org.uk/,Pope Benedict XVI in the UK
https://www.pottershouse.co.uk/,Potters House
http://www.sibford.oxon.sch.uk/,Sibford School
http://www.sidcotquaker.org/,Sidcot Quaker Meeting
https://www.sidcot.org.uk/,Sidcot School
http://www.antplc.com/,ANT Software Ltd
https://www.aveva.com/,AVEVA
http://www.breathingbuildings.com/,Breathing Buildings Ltd
http://www.bridgepartners.co.uk/,Bridge Partners
http://www.creditunion.co.uk/,Southwark Credit Union
https://www.wiltons.org.uk/,Wilton's: The City's hidden Stage
http://iceandfire.co.uk/,iceandfire Theatre Company
http://www.unmoving.co.uk/stafellB/,stafell B
https://www.cambridge.org/,Cambridge University Press
http://www.cartiledgeworld.co.uk/,Cartiledge World
https://www.moneysavingexpert.com/,Money Saving Expert
https://moneyistheway.blogspot.co.uk/,Money is the Way
http://www.moneyology.co.uk/,Moneyology
http://www.biq-uk.com/,BIQ
https://www.bp.com/,BP
https://www.bsigroup.com/en-GB/,BSI Group
https://www.credit-suisse.com/uk/,Credit Suisse UK
http://www.camstent.com/,CamStent
https://www.cambridgeav.co.uk/,Cambridge Audio Visual
http://www.baileyfisher.com/,Bailey Fisher Executive Search
https://www.balfourbeatty.com/,Balfour Beatty
http://www.bango.com/,Bango
http://www.uk.comsol.com/,COMSOL
https://www.cpl.co.uk/,CPL
http://www.csr.com/,CSR
https://www.hedgefundintelligence.com/,HedgeFund Intelligence
http://www.hedgeweek.com/,Hedgeweek
http://www.hgcapital.com/,HgCapital
http://www.adventuresinfiction.co.uk/,Adventures in Fiction
https://www.aegate.com/,Aegate
https://www.agricole.co.uk/,Agricole
http://www.cleconsulting.co.uk/,CLE Consulting & Training
http://www.coel.uk.com/,COEL
http://www.computerlinks.co.uk/,COMPUTERLINKS
https://www.audioanalytic.com/,Audio Analytic
http://www.astauthors.co.uk/,Author Services Technical
http://www.autonomy.com/,Autonomy
http://www.wagswealth.co.uk/,Wagstaffs
http://www.whiterosecreditunion.co.uk/,White Rose Credit Union
https://en.wikipedia.org/wiki/Staycation,Wikepedia: Staycation
http://www.hm-treasury.gov.uk/,HM Treasury
http://www.hampshirecreditunion.co.uk/,Hampshire Credit Union
http://www.blackdeep.co.uk/,Black Deep Engineering Ltd
http://www.blackpig.co.uk/,Black Pig
https://www.blendology.com/,Blendology
http://www.nationwide.co.uk/,Nationwide
http://www.nomura.com/europe/,Nomura Europe
http://www.cambridge-direction.co.uk/,Cambridge Direction
https://www.cdtltd.co.uk/,Cambridge Display Technology (CDT)
http://www.cambridgeflowsolutions.com/,Cambridge Flow Solutions Ltd
http://www.cairn-energy.plc.uk/,Cairn Energy
https://www.callbritannia.com/,Call Britannia
http://www.camtrademarks.com/,Cam Trademarks & IP Services
http://www.slowe.eclipse.co.uk/,Wenlock Team of Parishes
http://www.dalesquakers.org.uk/,Wensleydale and Swaledale Quakers
http://www.wesleyschapel.org.uk/,Wesley's Chapel
https://www.blokesbags.co.uk/,Blokes Bags
https://www.bloodaxebooks.com/,Bloodaxe Books
http://www.cambridgebluegnome.com/,BlueGnome Ltd
https://www.cbnl.com/,Cambridge Broadband Networks Ltd
http://www.cambridgecapitalgroup.co.uk/,Cambridge Capital Group (CCG)
http://www.cambridgecognition.com/,Cambridge Cognition Ltd
https://www.101holidays.co.uk/,101 Holidays
https://www.2idesign.co.uk/,2idesign Ltd
http://www.buginteractive.com/,Bug Interactive
http://www.bunzl.com/,Bunzl
http://www.burberryplc.com/,Burberry plc
https://www.bruichladdich.com/,Bruichladdich
https://www.brysonpaterson.com/,Bryson Paterson Technologies
https://www.bksv.com/,Brüel & Kjær
http://www.cir-strategy.com/,CIR Strategy
http://www.adrenalinecreative.co.uk/,Adrenaline Creative
http://www.ampltd.com/,Advanced Micro Peripherals Ltd
https://www.cognidox.com/,Cognidox Ltd
https://www.collabora.com/,Collabora Ltd
https://www.colworthpark.com/,Colworth Science Park
https://www.camelvalley.com/,Camel Valley Vineyard
http://www.camrow.co.uk/,Camrow Ltd
http://www.capella-recruitment.co.uk/,Capella Recruitment Ltd
https://www.baufritz.com/uk/,Baufritz UK
http://www.beacon-ct.co.uk/,Beacon Computer Technology
http://www.beatbooks.com/,BeatBooks
http://www.biolatris.com/,Biolatris Ltd
http://biolauncher.com/,Biolauncher
http://www.hannayrobertson.com/,Hannay Robertson
http://www.h-l.co.uk/,Hargreaves Lansdown
http://www.hartlepoolcreditunion.co.uk/,Hartlepool Credit Union
http://www.coracleonline.com/,Coracle Online Ltd
http://www.corazonhealth.co.uk/,Corazon Health
http://www.arecor.com/,Arecor
http://www.argondesign.com/,Argon Design Ltd
https://www.armadillomerino.com/,Armadillo Merino
http://www.cambridgeconsultants.com/,Cambridge Consultants
http://www.cambridge-design.co.uk/,Cambridge Design Partnership
https://www.cambridgedigital.com/,Cambridge Digital
http://www.janes.com/,Jane's Information Group
https://japanory.typepad.co.uk/,Japanory
http://www.taylorwimpey.com/,Taylor Wimpey
http://www.tessajowell.net/,Tessa Jowell MP
http://www.thccu.co.uk/,Tower Hamlets Community Credit Union
http://www.cbboulton.co.uk/,Charles Boulton
http://www.cheaptents.com/,CheapTents.com
http://www.cheddargorgecheeseco.co.uk/,Cheddar Gorge Cheese Company
http://www.dmo.gov.uk/,Debt Management Office
http://www.debt-on-our-doorstep.com/,Debt on our Doorstep
http://www.vacuumdays.com/,Vacuum Days
http://paddygormley.info/,Websites By Paddy Gormley
http://www.wellfurlong.co.uk/,Well Furlong Arts and Theatre
http://ukcows.com/,Holstein UK
http://www.incropsproject.co.uk/,InCrops
http://www.hutton.ac.uk/,James Hutton Institute
http://www.destaniepr.com/,DestaniePR
http://www.abilityresourcing.co.uk/,Ability Resourcing
http://www.acceleratorindia.com/,AcceleratorIndia
http://www.accelrys.com/,Accelrys
http://www.ploughmen.co.uk/,Society of Ploughmen
https://www.soilassociation.org/,Soil Association
http://www.swanseadocks.co.uk/,Swansea Docks
https://www.bluespherehealth.com/,BlueSphere Health Ltd
http://www.boothsgardenstudios.co.uk/,Booth's Garden Studios
http://www.analysysmason.com/,Analysys Mason
https://www.anaxsys.com/,Anaxsys
http://executivedialogue.eu/,Andrew Atter - Executive Dialogue
http://www.scotbanks.org.uk/,Scottish banking
https://www.scotwest.co.uk/,Scotwest Credit Union
https://www.educe.co.uk/,Educe Ltd
https://www.eight19.com/,Eight19
http://www.face-online.org.uk/,Farming and Countryside Education
http://www.reformjudaism.org.uk/,Movement for Reform Judaism
http://www.multifaithcentre.org/,MultiFaithNet
https://www.standardchartered.com/,Standard Chartered Bank (SCB)
http://www.standardlife.com/,Standard Life
https://www.stephentimms.org.uk/,Stephen Timms MP
http://www.creactive-design.co.uk/,Creactive Design
http://www.creativeplaces.com/,Creative Places
http://www.tcp-uk.co.uk/,Creativity Partnership
https://www.camin.co.uk/,Cambridge Innovation Consulting
https://www.cambridgemechatronics.com/,Cambridge Mechatronics Ltd
http://www.pem.co.uk/,Peters Elworthy & Moore
http://www.stwr.org/,Share The World's Resources (STWR)
http://www.socialistunity.com/,Socialist Unity
http://www.spc.uk.com/,Society of Pension Consultants
http://www.emotionai.com/,Emotion AI
https://www.ensilica.com/,EnSilica
http://www.encocam.com/,Encocam Ltd
http://corpalc.com/,Corporate Alchemy
http://www.cranborne.co.uk/,Cranborne Estate
http://www.crawfordlynn.co.uk/,Crawford Lynn Ltd
http://www.digitallocksmiths.com/,Digital Locksmiths Ltd
http://disabledgear.com/,DisabledGear.com
http://www.displaylink.com/,DisplayLink
http://www.birketts.co.uk/,Birketts
http://www.bison-rivers.com/,Bison Rivers Intellectual Property
http://www.bizfix.co.uk/,Bizfix
http://www.cw.com/,Cable & Wireless
http://www.cadbury.com/,Cadbury
https://www.cadbury.co.uk/london2012/,Cadbury: London 2012
http://www.childtrustfund.gov.uk/,Child Trust Fund
https://www.cliffordchance.com/,Clifford Chance
http://www.cbcl.co.uk/,Clinical & Biomedical Computing Ltd
https://clinked.com/,Clinked
http://www.quakerscotland.org/,Quakers in Scotland
http://www.quakersinwales.org.uk/,Quakers in Wales
http://www.del-mgt.com/,Delivery Management Ltd
http://www.delta-consultants.com/,Delta Consultants
https://www.c3.co.uk/,C3
http://www.cadstudios.co.uk/,CADStudios
http://www.cb2creative.com/,CB Creative
http://www.design-corps.co.uk/,Design Corps
http://www.designedge.co.uk/,DesignEdge Cambridge Ltd
http://www.desireplc.co.uk/,Desire Petroleum PLC
http://www.ekioh.com/,Ekioh
https://www.electrooptics.com/,Electro Optics
http://www.elegantmicroweb.co.uk/,Elegant Microweb
http://www.equityfingerprint.com/,Equity Fingerprint
http://www.equivital.co.uk/,Equivital
http://www.espansivo.com/,Espansivo
http://www.radiopembrokeshire.com/,102.5 Radio Pembrokeshire
http://www.bridge.fm/,106.3 Bridge FM
http://www.cambridge-studies.com/,Cambridge Studies Ltd
http://www.cseltd.co.uk/,Cambridge Systems Engineering Ltd
http://www.cambridgetechgroup.com/,Cambridge Technology Group (CTG)
http://www.westsomersetquakers.org.uk/,Quakers in West Somerset
http://www.wirralchesterquakers.org.uk/,Quakers in Wirral and Chester
http://www.sarahmccarthy-fry.com/,Sarah McCarthy-Fry MP
http://www.schroders.com/,Schroders
http://www.delta-point.co.uk/,Delta Point
http://www.delta-t.co.uk/,Delta-T Devices Ltd
http://www.delwedd.co.uk/,Delwedd
http://www.oliver1968.co.uk/,"Oliver!" Online Souvenir Book
http://actorsandwriters.org/,Actors and Writers London
http://www.anneb.org/,Anne B Outremanche
http://www.mfa.gov.uk/,Marine Fisheries Agency
https://www.nfuonline.com/,National Farmer's Union (NFU)
http://www.gansplanthealth.com/,Paul Gans - Plant Health Management
https://www.alertme.com/,AlertMe
https://www.aligned-agility.com/,Aligned Agility Ltd
http://www.allianceboots.com/,Alliance Boots
http://www.quakerschools.co.uk/,Quaker Schools in England
http://www.leedscitycreditunion.co.uk/,Leeds City Credit Union
http://www.lewishampluscu.co.uk/,Lewisham Plus Credit Union
http://www.angliacircuits.com/,Anglia Circuits Ltd
http://www.angloamerican.co.uk/,Anglo American
http://www.anneb.org/,Anne B Outremanche
https://www.hrdept.co.uk/,HR Dept
http://www.hammerson.com/,Hammerson
http://www.fogl.co.uk/,Falkland Oil and Gas
https://www.featurespace.co.uk/,Featurespace Ltd
http://www.felinfoel-brewery.com/,Felinfoel Welsh Brewery
http://www.cordic.com/,Cordic
http://www.cornwallconsultants.co.uk/,Cornwall Consultants
http://www.cornwallhoney.co.uk/,Cornwall Honey
http://www.cellgs.com/,Cell Guidance Systems
http://www.centreforwelfarereform.org/,Centre for Welfare Reform
http://www.chameleonstudios.co.uk/,Chameleon Studios Ltd
http://www.aveillant.com/,Aveillant Ltd
https://www.aviva.com/,Aviva
http://www.axiom-e.co.uk/,Axiom-e
http://www.globalinkjetsystems.com/,Global Inkjet Systems Ltd
http://www.goldbeck-consulting.com/,Goldbeck Consulting Ltd
https://www2.goldmansachs.com/,Goldman Sachs
http://www.abf.co.uk/,Associated British Foods (ABF)
https://www.astrazeneca.com/,AstraZeneca International
http://www.atkinsglobal.com/,Atkins
http://www.cambridge-resonant.co.uk/,Cambridge Resonant Technologies
http://www.cambridge-science-park.com/,Cambridge Science Park
http://www.cambridgeskillstap.org.uk/,Cambridge SkillsTap
http://www.cambridgewireless.co.uk/,Cambridge Wireless
http://www.cambridgeip.com/,CambridgeIP
http://www.camcontec.com/,Camcon Technology Ltd
http://www.adder.com/,ADDER Technology
http://www.aixtron.com/,AIXTRON
http://www.amcexhibitions.co.uk/,AMC Exhibitions
https://www.biopharmamarket.com/,BioPharmaMarket
http://www.biocair.com/,Biocair International
http://www.biochrom.co.uk/,Biochrom
http://www.healthsafetyworks.co.uk/,Health & Safety Works Ltd
http://www.hee.org.uk/,Health Enterprise East
